date_time_index,price,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum
2018-06-12 13:30:00,108.33,107.49102040816328,106.96972789115632,106.82595648658031,107.31083134666854,0.484874860088226,0.8901488812784056,108.75002565371314,105.18943012859951,108.39568231162343,101.33
2018-06-12 14:30:00,108.18,107.52897959183676,106.97666666666653,106.84075477634445,107.33128237380576,0.49052759746130903,0.8957764177256765,108.76821950211789,105.18511383121518,108.25189410387448,101.18
2018-06-12 15:30:00,108.31,107.57122448979595,106.98387755102027,106.85681210119314,107.35431102383386,0.49749892264071605,0.901830341619358,108.78753823425899,105.18021686778155,108.29063136795816,101.31
2018-06-13 09:30:00,108.31,107.60346938775515,106.99442176870734,106.87269393615277,107.37679782327307,0.5041038871202943,0.9080725637845237,108.81056689627638,105.1782766411383,108.30354378931939,101.31
2018-06-13 10:30:00,108.41,107.63938775510209,107.00659863945563,106.8894950953205,107.40110846272547,0.5116133674049763,0.9157388695995949,108.83807637865482,105.17512090025645,108.3745145964398,101.41
2018-06-13 11:30:00,108.27,107.67469387755108,107.01605442176856,106.90458258061756,107.42155296948488,0.5169703888673212,0.9217043063665802,108.85946303450172,105.1726458090354,108.30483819881327,101.27
2018-06-13 12:30:00,108.27,107.71000000000008,107.02721088435361,106.9195051753649,107.44151642902642,0.5220112536615176,0.9273497030493559,108.88191029045232,105.17251147825489,108.28161273293775,101.27
2018-06-13 13:30:00,108.22,107.7442857142858,107.03823129251687,106.93371823355763,107.45983368951993,0.526115455962298,0.9324672485334093,108.90316578958368,105.17329679545006,108.24053757764591,101.22
2018-06-13 14:30:00,108.07,107.77551020408171,107.04700680272094,106.94613661351875,107.47419054388416,0.5280539303654166,0.9360185822071125,108.91904396713517,105.17496963830672,108.1268458592153,101.07
2018-06-13 15:30:00,108.1,107.80632653061232,107.05775510204067,106.95874714233277,107.48891547226337,0.5301683299306035,0.939768758052279,108.93729261814524,105.17821758593611,108.10894861973843,101.1
2018-06-14 09:30:00,108.19,107.84244897959191,107.06829931972774,106.97220345771711,107.50541157879834,0.5332081210812305,0.9446597319980458,108.95761878372383,105.17897985573165,108.16298287324615,101.19
2018-06-14 10:30:00,107.98,107.87122448979598,107.07496598639442,106.98321762757811,107.51657836517956,0.5333607376014413,0.9470608913749335,108.96908776914428,105.18084420364455,108.04099429108204,100.98
2018-06-14 11:30:00,107.79,107.89612244897967,107.08122448979577,106.9920349212658,107.52301181541063,0.5309768941448283,0.9478857741908063,108.97699603817739,105.18545294141416,107.87366476369402,100.79
2018-06-14 12:30:00,107.83,107.92673469387762,107.08476190476176,107.00119300955798,107.53023506681274,0.5290420572547561,0.948933438724305,108.98262878221037,105.18689502731316,107.84455492123134,100.83
2018-06-14 13:30:00,107.9,107.95530612244904,107.08884353741483,107.01101603677591,107.53893541818185,0.5279193814059369,0.9508756282714095,108.99059479395765,105.18709228087201,107.88151830707712,100.9
2018-06-14 14:30:00,107.9,107.9828571428572,107.09224489795905,107.02073170850514,107.54743105540109,0.5266993468959527,0.9531043129993834,108.99845352395782,105.18603627196028,107.89383943569237,100.9
2018-06-14 15:30:00,107.84,108.01183673469393,107.09523809523796,107.02968546032476,107.55431503056813,0.524629570243377,0.9552113001654071,109.00566069556878,105.18481549490714,107.85794647856413,100.84
2018-06-15 09:30:00,107.48,108.02775510204087,107.09802721088421,107.03460693070372,107.55256644161358,0.5179595109098614,0.9557756787054175,109.00957856829504,105.18647585347338,107.60598215952137,100.48
2018-06-15 10:30:00,107.16,108.03795918367352,107.09557823129238,107.0359773467616,107.54332958416383,0.5073522374022303,0.955798617348689,109.00717546598976,105.183980996595,107.30866071984046,100.16
2018-06-15 11:30:00,107.23,108.0448979591837,107.09292517006787,107.0380978129172,107.53595712335996,0.4978593104427631,0.9558139721952462,109.00455311445836,105.18129722567738,107.25622023994681,100.23
2018-06-15 12:30:00,107.3,108.05040816326535,107.09074829931957,107.0409601319017,107.53040519104562,0.4894450591439181,0.955872365133645,109.00249302958686,105.17900356905228,107.28540674664895,100.3
2018-06-15 13:30:00,107.39,108.05612244897965,107.09006802721072,107.04477477526889,107.52710153949161,0.48232676422271936,0.9561327553465281,109.00233353790378,105.17780251651766,107.3551355822163,100.39
2018-06-15 14:30:00,107.79,108.06938775510208,107.09285714285699,107.0529193132441,107.53328738562121,0.48036807237710377,0.9578942813662157,109.00864570558942,105.17706858012455,107.64504519407211,100.79
2018-06-15 15:30:00,107.68,108.07734693877556,107.0959183673468,107.05977265408296,107.53673944713601,0.4769667930530517,0.959030599972796,109.0139795672924,105.1778571674012,107.66834839802404,100.68
2018-06-18 09:30:00,107.05,108.06489795918374,107.09503401360529,107.05966584912031,107.52528675426223,0.46562090514191823,0.9586790758172242,109.01239216523973,105.17767586197084,107.25611613267468,100.05
2018-06-18 10:30:00,107.19,108.04959183673475,107.09571428571414,107.06109026606981,107.51739765416194,0.456307388092128,0.957521131020173,109.01075654775448,105.1806720236738,107.21203871089155,100.19
2018-06-18 11:30:00,107.39,108.03734693877558,107.09870748299304,107.06468490797069,107.5144000622993,0.4497151543286151,0.9570697909756883,109.01284706494441,105.18456790104166,107.33067957029719,100.39
